PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0,7.257171657667677,4.0639038377446175,0.5064756471042112,0.1500990207291888,369,51.26086948853983,30.13893568726429,2.0,0.0,0.0,1.0,1.0,0.0,852.89,736.36,4377.75,457.08,84.98424650950356,11.83699728,0.26944993373555554,0.008753300000000002
0,5.794365081531603,4.007295000751298,0.5422163553778752,0.3418337930882144,466,57.63244894476436,41.57897280692018,2.0,0.0,0.0,1.0,0.0,0.0,1803.78,378.72,2999.74,645.48,81.04971175656145,12.20066804,0.8294573557777777,0.012192350000000001
0,5.839948277226861,3.8869735851611646,0.7187224066602251,0.33225284083481904,636,39.53770080890322,39.55298729107825,2.0,1.0,0.0,0.0,1.0,1.0,107.37,392.88,2588.26,228.29,83.01972192935659,11.60908687,0.8765275155555552,0.007284875000000004
2,7.433748461324342,3.8704294100084993,0.7916767071816315,0.33637177226913506,193,55.24200822657232,89.99688286352963,1.0,0.0,2.0,2.0,1.0,0.0,294.08,150.42,2864.51,194.29,73.25510258155677,11.44156336,0.4351832651822222,0.011741000000000022
3,5.031416374788518,4.0017169087345925,0.5700343695306394,0.3455806517295562,89,74.49930057713381,91.3913061047209,0.0,1.0,1.0,1.0,0.0,2.0,453.58,189.26,2790.44,200.64,88.37498551393315,11.49639291,0.6038711081111108,0.06222291666666669
1,7.086405894899836,2.054456169316236,0.6669004342122528,0.29764717707664634,310,31.46031296482891,82.15221299075598,2.0,0.0,0.0,1.0,0.0,0.0,363.25,161.1,3018.72,499.71,67.25683641583109,12.15363419,0.6078921898888889,0.11548000000000014
0,5.047474071348028,3.986798070874726,0.759250871555793,0.3434404864809377,1,59.97198570641068,35.21089761105902,1.0,0.0,2.0,2.0,1.0,2.0,314.92,157.46,2292.61,482.03,42.59419147404895,11.24994104,0.36558593780518506,0.19238275000000005
0,7.416195853001986,3.9959356316143397,0.5698396010377713,0.3678999731398983,499,44.85806041951261,37.3811188275317,1.0,0.0,0.0,0.0,0.0,2.0,2395.67,515.35,2973.66,264.56,85.71996496533289,11.67045035,0.770396443867407,0.008289332142857141
0,7.4283562365909805,4.155844384835674,0.5188293621514204,0.3700474044560144,332,50.662541777986235,38.00003163984752,0.0,0.0,0.0,2.0,0.0,2.0,2299.52,471.19,1596.1,315.44,82.94630214855812,12.22577255,0.8047555618777779,0.02541316904761906
0,6.563729355580766,3.9244497879984093,0.7202650101028389,0.3658332855790183,377,99.80707560563738,85.83512902143416,2.0,1.0,1.0,2.0,0.0,1.0,4161.81,215.39,2432.66,613.06,54.66827563422163,12.37726363,0.6715886066031743,0.21683489523809538
0,5.091895166735783,2.2043534797250257,0.7594978453323893,0.3635694882443063,1,99.79798771499203,41.47380984522519,0.0,0.0,1.0,1.0,0.0,0.0,327.0,161.77,4200.11,792.34,78.03721564755233,11.6018948,0.19427630377777777,0.015611500000000002
0,7.262265451028874,3.9128196384446405,0.5416699381079964,0.3420275810130486,294,45.703204481997325,59.1621133227268,2.0,0.0,0.0,2.0,1.0,2.0,3313.08,212.76,3635.85,690.65,79.75771280129909,12.37029545,0.6528577607444445,0.018744075
3,5.049545166711322,3.6187091936131073,0.5793720106986819,0.3448128293887501,401,59.036140690527716,32.19806405889291,1.0,0.0,2.0,2.0,1.0,1.0,393.08,160.03,2878.52,194.36,31.049979170353645,12.11337733,0.6361819433333333,0.25051599999999996
0,6.97606734299888,2.981016893231042,0.6871815365920528,0.3390368856738406,219,36.45281848414818,44.30938016822,2.0,0.0,0.0,0.0,1.0,1.0,2877.59,168.07,70.28,534.16,64.51073922722074,11.52576348,0.22225420040999996,0.000199
3,5.854707710717094,3.984876700600441,0.7525641285196845,0.22419919682006692,323,47.723894155307285,51.92109737204437,0.0,0.0,1.0,2.0,0.0,2.0,618.66,195.11,2895.71,200.36,62.15042206028945,12.0736205,0.6947799699999998,0.05323366666666663
1,6.300632746084298,3.8975503784241643,0.5377857228184689,0.3696656809966228,135,73.81041241317547,56.458605546421815,2.0,0.0,1.0,2.0,1.0,2.0,519.91,196.0,1371.8,217.54,68.26897060622355,12.28256613,0.43365156593111104,0.20022075000000006
0,5.044591344357395,2.5516459117172854,0.5871769126137936,0.3985407494687245,1,43.353872545845896,73.56826951253024,2.0,0.0,0.0,0.0,0.0,0.0,2016.6,417.93,1559.79,221.11,97.1362012055183,12.1628886,0.49606439028153465,0.006102833333333332
5,5.871777398685127,2.9999520540899107,0.6617555910244991,0.21298527319286165,1,41.15736481734121,74.53016770828411,2.0,1.0,0.0,2.0,0.0,0.0,2763.0,194.76,2857.59,200.51,79.2868779979858,11.50953078,1.0,0.0
