PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,7.3755210408215,3.217500893292979,0.7746635736701362,0.21156667924753908,274.0,58.51159894983527,96.34915419316808,2.0,1.0,1.0,0.0,1.0,0.0,1549.93,226.38,3014.82,769.25,82.28519574244146,11.26935267,0.7967133333333335,0.03573121666666667
0.0,6.075314874576971,2.004964225573097,0.796416270168163,0.3464664936366529,1.0,69.0532869508539,41.96196873196347,1.0,1.0,2.0,1.0,1.0,0.0,318.71,157.47,3108.03,421.63,92.18348562501646,11.75629253,0.7671122222222221,0.22971349999999993
0.0,7.355400032676167,4.0512161090067185,0.5694673561134892,0.35829919334008054,395.0,51.415067762478344,35.14502623353952,0.0,1.0,0.0,2.0,1.0,1.0,3537.6,727.65,3282.57,257.79,83.01914244833051,11.5080543,0.7924249999999999,0.01434024999999999
0.0,6.966962233227605,3.011637616126054,0.6670230767863463,0.2229678087116083,419.0,46.63595191555493,90.74273670634526,2.0,1.0,1.0,0.0,0.0,1.0,2775.41,236.2,2190.72,647.18,82.95004480968504,11.16707625,0.940955,0.002297222222222222
0.0,6.248438364112242,3.5279183414963113,0.7418686435141862,0.14703741839382528,159.0,31.300334152418667,40.771545891677285,1.0,1.0,0.0,0.0,1.0,2.0,329.45,163.8,4048.1,687.35,85.08801833925762,11.20476706,0.3409366666666667,0.0033619999999999995
1.0,7.259185584545795,2.0296026887577217,0.5592709594721818,0.3777608929063464,270.0,68.17931563521063,71.96801400140164,2.0,0.0,1.0,2.0,1.0,2.0,519.91,196.0,1142.11,759.64,89.17727432006667,12.32228789,0.7951666666666667,0.3808435000000002
0.0,7.211150879692983,4.071959777324528,0.5752792089708342,0.2437421002889163,323.0,53.06983109329144,30.44371454795782,0.0,0.0,0.0,1.0,1.0,1.0,2233.51,464.92,2434.94,304.36,83.50079798695349,12.29929284,0.8127083333333335,0.021497390476190478
0.0,6.746083533301949,2.3302912490893855,0.7800342097375026,0.3700496310018538,431.0,57.255738347557426,41.68671244484127,0.0,0.0,2.0,1.0,0.0,1.0,3754.34,789.02,176.55,363.53,94.0713898423625,11.15689104,0.8625488888888891,0.2831808499999999
1.0,7.257119296104396,2.3439073714515986,0.6012751973367342,0.36516342009081065,1.0,59.84763019507177,30.106182986454797,2.0,1.0,1.0,2.0,1.0,0.0,110.69,488.87,519.32,262.95,90.68909544111996,11.26210042,0.7816329365079366,0.14464350000000006
0.0,7.211150879692983,4.071959777324528,0.5752792089708342,0.2437421002889163,324.0,53.06983109329144,30.44371454795782,0.0,0.0,0.0,1.0,1.0,1.0,2233.51,464.92,2434.94,304.36,83.50079798695349,12.29931422,0.8127083333333335,0.021497390476190478
